"","org","category","type","expense name","expenditureactual","description","expectedattendees","event off campus","collabhso","collabrso","speaker","eventsplanned","attendactual","eventsactual","rollover","externalreceived","totalrollover","date","amount"
"348","Chicago Policy Review","workshop","equipment","Print Publication Networking Launch Event",NA,"We will be celebrating our accomplishments from this past academic year which has culminated in an incredible print edition showcasing a selection of our best published work. Mingle with Chicago Policy Review staff, UChicago faculty and leadership, UChicago alumni, and community partners. The occasion will be marked with a cocktail reception and remarks from our Editor-in-Chief, Director of Print Publications, Harris leadership, and a keynote speaker that is significant to CPR's legacy, values, or vision. This event will aim to connect students to tangible job opportunities and networking within the field of policy communication. 

NOTE: Although this event takes place in the spring quarter, it is one of our largest organizational expenses aside from the print edition itself. As such, we aim to engage in budgeting best practices and ask for a portion of HSG funding each quarter to allocate towards this expense.",150,"Yes",NA,"Writing Workshop","Yes, TBD on demographic status-  our short list is all women.",4,5,3,2320.45,0,2320.45,NA,NA
"349","Chicago Policy Review","workshop","services","Print Publication Networking Launch Event",NA,"We will be celebrating our accomplishments from this past academic year which has culminated in an incredible print edition showcasing a selection of our best published work. Mingle with Chicago Policy Review staff, UChicago faculty and leadership, UChicago alumni, and community partners. The occasion will be marked with a cocktail reception and remarks from our Editor-in-Chief, Director of Print Publications, Harris leadership, and a keynote speaker that is significant to CPR's legacy, values, or vision. This event will aim to connect students to tangible job opportunities and networking within the field of policy communication. 

NOTE: Although this event takes place in the spring quarter, it is one of our largest organizational expenses aside from the print edition itself. As such, we aim to engage in budgeting best practices and ask for a portion of HSG funding each quarter to allocate towards this expense.",150,"Yes",NA,"Writing Workshop","Yes, TBD on demographic status-  our short list is all women.",4,5,3,2320.45,0,2320.45,NA,750
"350","Chicago Policy Review","workshop","miscellaneous","Print Publication Networking Launch Event",NA,"We will be celebrating our accomplishments from this past academic year which has culminated in an incredible print edition showcasing a selection of our best published work. Mingle with Chicago Policy Review staff, UChicago faculty and leadership, UChicago alumni, and community partners. The occasion will be marked with a cocktail reception and remarks from our Editor-in-Chief, Director of Print Publications, Harris leadership, and a keynote speaker that is significant to CPR's legacy, values, or vision. This event will aim to connect students to tangible job opportunities and networking within the field of policy communication. 

NOTE: Although this event takes place in the spring quarter, it is one of our largest organizational expenses aside from the print edition itself. As such, we aim to engage in budgeting best practices and ask for a portion of HSG funding each quarter to allocate towards this expense.",150,"Yes",NA,"Writing Workshop","Yes, TBD on demographic status-  our short list is all women.",4,5,3,2320.45,0,2320.45,NA,500
"351","Chicago Policy Review","promotion","refreshments","Graduation Regalia",NA,"Black and maroon cords for graduating seniors",NA,"No","NA","NA","NA",4,5,3,2320.45,0,2320.45,NA,250
"352","Chicago Policy Review","promotion","supplies","Graduation Regalia",NA,"Black and maroon cords for graduating seniors",NA,"No","NA","NA","NA",4,5,3,2320.45,0,2320.45,NA,NA
"353","Chicago Policy Review","promotion","equipment","Graduation Regalia",NA,"Black and maroon cords for graduating seniors",NA,"No","NA","NA","NA",4,5,3,2320.45,0,2320.45,NA,NA
"354","Chicago Policy Review","promotion","services","Graduation Regalia",NA,"Black and maroon cords for graduating seniors",NA,"No","NA","NA","NA",4,5,3,2320.45,0,2320.45,NA,NA
"355","Chicago Policy Review","promotion","miscellaneous","Graduation Regalia",NA,"Black and maroon cords for graduating seniors",NA,"No","NA","NA","NA",4,5,3,2320.45,0,2320.45,NA,NA
"356","Data, Ethics and Policy","conference","refreshments","Data, Ethics and Policy Conference 2024--Governance in a Digital World",6620.65,NA,NA,NA,NA,NA,NA,NA,171,2,1365,10680,12045,NA,NA
"357","Data, Ethics and Policy","conference","supplies","Data, Ethics and Policy Conference 2024--Governance in a Digital World",6620.65,NA,NA,NA,NA,NA,NA,NA,171,2,1365,10680,12045,NA,NA
"358","Data, Ethics and Policy","conference","equipment","Data, Ethics and Policy Conference 2024--Governance in a Digital World",6620.65,NA,NA,NA,NA,NA,NA,NA,171,2,1365,10680,12045,NA,NA
"359","Data, Ethics and Policy","conference","services","Data, Ethics and Policy Conference 2024--Governance in a Digital World",6620.65,NA,NA,NA,NA,NA,NA,NA,171,2,1365,10680,12045,NA,NA
